"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"f_000019-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:00 CDT"	"1143"	"703"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000019-slack"
"f_00001a"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"58411"	"704"	"9e38a13e824900063a5c35ac5e234ca4"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001a"
"f_00001a-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"3029"	"704"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001a-slack"
"f_00001b"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"229959"	"705"	"243b2de08701d4d9011cc60ef36b4c9e"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001b"
"f_00001b-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"3513"	"705"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001b-slack"
"f_00001c"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"41408"	"706"	"300c08127456c1676981da7599d115dc"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001c"
"f_00001c-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:06 CDT"	"3648"	"706"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001c-slack"
"f_00001d"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:07 CDT"	"114058"	"707"	"47685e255a86cb62d81eea2544673822"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001d"
"f_00001d-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:07 CDT"	"630"	"707"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001d-slack"
"f_00001e"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"108610"	"708"	"a3012948036df5888b7ea3c37aa54d1a"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001e"
"f_00001e-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"1982"	"708"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001e-slack"
"f_00001f"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"571361"	"709"	"db848d579890fabdbec496a843fa37f9"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001f"
"f_00001f-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"2079"	"709"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00001f-slack"
"f_000020"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"84459"	"710"	"b21fd04f7682dd5a46f38abb1e80d850"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000020"
"f_000020-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:15 CDT"	"1557"	"710"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000020-slack"
"f_000021"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:16 CDT"	"108576"	"711"	"f1ddb06b4a478a467a17fb07572409fd"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000021"
"f_000021-slack"	""	"r"	""	"2014-08-25 15:35:46 CDT"	"2014-08-25 15:35:46 CDT"	"2014-07-25 12:01:16 CDT"	"2016"	"711"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000021-slack"
"f_000022"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"21472"	"712"	"582278d04697273e62c9f37246fb5c00"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000022"
"f_000022-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"3104"	"712"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000022-slack"
"f_000023"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"108599"	"713"	"3c1acb976d623cdfea42f52c105d71e2"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000023"
"f_000023-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"1993"	"713"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000023-slack"
"f_000024"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"66679"	"714"	"5a1389803f515033a14702f4e91a3bb8"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000024"
"f_000024-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:17 CDT"	"2953"	"714"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000024-slack"
"f_000025"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:18 CDT"	"111409"	"715"	"5ca2e460fff666c426576fd076fd767d"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000025"
"f_000025-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:18 CDT"	"3279"	"715"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000025-slack"
"f_000026"	""	"-"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"----------"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000026"
"f_000027"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:18 CDT"	"25807"	"717"	"780f47db1ca48cd3c834d29a87a19b46"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000027"
"f_000027-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:18 CDT"	"2865"	"717"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000027-slack"
"f_000028"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:21 CDT"	"172088"	"718"	"23fc47e57579a62c91eeb80a6579d6a4"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000028"
"f_000028-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:21 CDT"	"4040"	"718"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000028-slack"
"f_000029"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:22 CDT"	"29063"	"719"	"09306933188d63818681f21b25506e29"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000029"
"f_000029-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:22 CDT"	"3705"	"719"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000029-slack"
"f_00002a"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:22 CDT"	"38639"	"720"	"efa9ac51787877c51e07c618f1c9d5d7"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002a"
"f_00002a-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:22 CDT"	"2321"	"720"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002a-slack"
"f_00002b"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:23 CDT"	"53378"	"721"	"99eb0dee21326f7e7c4d94eda3ba6f85"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002b"
"f_00002b-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:23 CDT"	"3966"	"721"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002b-slack"
"f_00002c"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:24 CDT"	"19845"	"722"	"449361605588d4e3cc6fd274fcac257e"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002c"
"f_00002c-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:24 CDT"	"635"	"722"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002c-slack"
"f_00002d"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:24 CDT"	"333977"	"723"	"77695265dd12c3374b6b3cf8f4afd93f"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002d"
"f_00002d-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:24 CDT"	"1895"	"723"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002d-slack"
"f_00002e"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"716298"	"724"	"0be3765c1a724b9d2b7ee0fb9e207ae8"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002e"
"f_00002e-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"502"	"724"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002e-slack"
"f_00002f"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"80018"	"725"	"e2779a6d18847ae21c0b0f89edf1abf1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002f"
"f_00002f-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"1902"	"725"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00002f-slack"
"f_000030"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"19852"	"726"	"c31962f5732ff9107846f026ecbb0bd5"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000030"
"f_000030-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"628"	"726"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000030-slack"
"f_000031"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"47007"	"727"	"938cb289644dc13f57ab576f99bab378"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000031"
"f_000031-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:25 CDT"	"2145"	"727"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000031-slack"
"f_000032"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:26 CDT"	"42408"	"728"	"79f967d348b7de50593a57ccd0d65eb8"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000032"
"f_000032-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:26 CDT"	"2648"	"728"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000032-slack"
"f_000033"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"44975"	"729"	"afa6ea89edb0a1e6d89bc7cdddb73770"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000033"
"f_000033-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"81"	"729"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000033-slack"
"f_000034"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"27162"	"730"	"38176b4fc35809dac1c353084ef3abf1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000034"
"f_000034-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"1510"	"730"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000034-slack"
"f_000035"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"48425"	"731"	"67d55064bacb23a92e1f185aebbfde72"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000035"
"f_000035-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:29 CDT"	"727"	"731"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000035-slack"
"f_000036"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"329371"	"732"	"934b5aa867f7690dcd18b2b7b2e5552b"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000036"
"f_000036-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"2405"	"732"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000036-slack"
"f_000037"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"162266"	"733"	"d92ddeaf2910b24613fed87001ba36d5"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000037"
"f_000037-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"1574"	"733"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000037-slack"
"f_000038"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"36500"	"734"	"0ffe4313f8b7667a4bf7df304b0fdf75"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000038"
"f_000038-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"364"	"734"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000038-slack"
"f_000039"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"17425"	"735"	"987c5437a1e70ebd6a7f2ed30a72331d"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000039"
"f_000039-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:30 CDT"	"3055"	"735"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000039-slack"
"f_00003a"	""	"-"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0"	"0"	"d41d8cd98f00b204e9800998ecf8427e"	"unknown"	"----------"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003a"
"f_00003b"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:34 CDT"	"29183"	"737"	"7fb389f507dcdc1270eec2335f81adae"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003b"
"f_00003b-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:34 CDT"	"3585"	"737"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003b-slack"
"f_00003c"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:34 CDT"	"33221"	"738"	"2a0775e76f8f652597d7c5289d340383"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003c"
"f_00003c-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:34 CDT"	"3643"	"738"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003c-slack"
"f_00003d"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:35 CDT"	"136357"	"739"	"26bfe28d508bcdf1573fba44897daff7"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003d"
"f_00003d-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:35 CDT"	"2907"	"739"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003d-slack"
"f_00003e"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"96418"	"740"	"eb235c388681c91516e0a278fdd53279"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003e"
"f_00003e-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"1886"	"740"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003e-slack"
"f_00003f"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"36510"	"741"	"35f1a1fcb970f4f92891b1f47e66051a"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003f"
"f_00003f-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"354"	"741"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_00003f-slack"
"f_000040"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"40511"	"742"	"a93be5567805c31cf2f7f5766b5d3bf1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000040"
"f_000040-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"449"	"742"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000040-slack"
"f_000041"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"339088"	"743"	"38064d71576b1cd5788cbfd9447956fd"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000041"
"f_000041-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"880"	"743"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000041-slack"
"f_000042"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"19127"	"744"	"1d529da4c22a63c9a3940a5650b4269c"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000042"
"f_000042-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"1353"	"744"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000042-slack"
"f_000043"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"17379"	"745"	"5b858d6fda0f75f4f8d7bd3c2181cfc1"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000043"
"f_000043-slack"	""	"r"	""	"2014-08-25 15:35:47 CDT"	"2014-08-25 15:35:47 CDT"	"2014-07-25 12:01:37 CDT"	"3101"	"745"	"null"	"unknown"	"rrwxrwxrwx"	"/img_InCh05.img/Users/Denise/AppData/Local/Google/Chrome/User Data/Default/Cache/f_000043-slack"
